id,created_at,updated_at,timestamp,sensor_id,sensor_value,isanalyzed,count,time_since_boot,status_bin
4759389,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:26:51.848305+00,45574,1,t,12276,-424533016,1111111011111111
4759399,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:27:01.81519+00,45573,1,t,12277,-424523049,1111111111111111
4759416,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:27:23.953525+00,11-0,0,t,3766,-1717808647,1111111111111110
4759452,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:27:40.377925+00,11-0,1,t,3767,-1717792222,1111111111111111
4759475,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:28:04.086554+00,45570,0,t,12278,-424460778,1111111111011111
4759481,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:28:08.424956+00,45569,0,t,12279,-424456440,1111111111001111
4759482,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:28:09.556128+00,45570,1,t,12280,-424455309,1111111111101111
4759485,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:28:19.130697+00,45569,1,t,12281,-424445734,1111111111111111
4759744,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:31:39.689728+00,45575,0,t,12282,-424245176,1111101111111111
4759746,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:31:44.080085+00,45576,0,t,12283,-424240785,1111001111111111
4759747,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:31:45.01706+00,45575,1,t,12284,-424239848,1111011111111111
4759750,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:31:49.370427+00,45576,1,t,12285,-424235495,1111111111111111
4759794,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:32:18.145051+00,45599,0,t,3768,-1717514456,1111111111110111
4759803,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:32:28.403318+00,45599,1,t,3769,-1717504197,1111111111111111
4760098,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:35:15.831311+00,45573,0,t,12286,-424029034,1111111011111111
4760106,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:35:19.335892+00,45569,0,t,12287,-424025530,1111111011101111
4760109,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:35:20.188741+00,45574,0,t,12288,-424024677,1111110011101111
4760113,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:35:21.50508+00,45573,1,t,12289,-424023361,1111110111101111
4760114,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:35:21.522256+00,45573,0,t,12290,-424023344,1111110011101111
4760119,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:35:23.668264+00,45570,0,t,12291,-424021197,1111110011001111
4760122,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:35:24.689321+00,45569,1,t,12292,-424020176,1111110011011111
4760124,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:35:25.256906+00,45573,1,t,12293,-424019609,1111110111011111
4760125,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:35:29.876456+00,45574,1,t,12294,-424014989,1111111111011111
4760137,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:35:59.533805+00,45599,0,t,3770,-1717293067,1111111111110111
4760143,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:36:06.340032+00,45575,0,t,12295,-423978526,1111101111011111
4760147,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:36:09.855065+00,45599,1,t,3771,-1717282746,1111111111111111
4760148,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:36:10.780531+00,45576,0,t,12296,-423974085,1111001111011111
4760149,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:36:11.910586+00,45575,1,t,12297,-423972955,1111011111011111
4760152,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:36:18.813572+00,45570,1,t,12298,-423966052,1111011111111111
4760162,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:36:48.220506+00,45597,0,t,3772,-1717244381,1111111111111101
4760163,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:36:50.442705+00,11-0,0,t,3773,-1717242158,1111111111111100
4760180,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:36:58.349731+00,45597,1,t,3774,-1717234251,1111111111111110
4760211,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:37:04.77459+00,45576,1,t,12299,-423920091,1111111111111111
4760262,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:37:33.693021+00,45599,0,t,3775,-1717198908,1111111111110110
4760303,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:37:43.981304+00,45599,1,t,3776,-1717188620,1111111111111110
4760308,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:37:45.710086+00,11-0,1,t,3777,-1717186891,1111111111111111
4760330,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:38:08.596721+00,45572,0,t,12300,-423856270,1111111101111111
4760341,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:38:14.120099+00,45571,0,t,12302,-423850746,1111111110111111
4760342,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:38:14.120099+00,45572,1,t,12302,-423850746,1111111110111111
4760344,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:38:12.944805+00,45572,0,t,12301,-423851921,1111111100111111
4760364,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:38:24.242189+00,45571,1,t,12303,-423840624,1111111111111111
4760365,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 00:38:24.242189+00,45572,1,t,12303,-423840624,1111111111111111
4762622,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:02:03.387793+00,45600,0,t,3778,-1715729215,1111111111101111
4762631,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:02:42.816205+00,45600,1,t,3779,-1715689787,1111111111111111
4762642,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:03:09.471831+00,45570,0,t,12304,-422355398,1111111111011111
4762643,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:03:13.814285+00,45569,0,t,12305,-422351055,1111111111001111
4762644,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:03:14.910258+00,45570,1,t,12306,-422349959,1111111111101111
4762645,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:03:24.904253+00,45569,1,t,12307,-422339965,1111111111111111
4762646,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:03:26.546109+00,45598,0,t,3780,-1715646057,1111111111111011
4762734,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:04:05.526172+00,45598,1,t,3781,-1715607077,1111111111111111
4762789,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:04:29.185715+00,45574,0,t,12308,-422275684,1111110111111111
4762794,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:04:33.573241+00,45573,0,t,12309,-422271297,1111110011111111
4762796,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:04:34.583195+00,45574,1,t,12310,-422270287,1111111011111111
4762819,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:04:44.487113+00,45573,1,t,12311,-422260383,1111111111111111
4762821,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:04:52.129863+00,11-0,0,t,3782,-1715560474,1111111111111110
4762852,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:05:08.417096+00,11-0,1,t,3783,-1715544186,1111111111111111
4762856,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:05:33.099652+00,45568,0,t,12312,-422211770,1111111111110111
4762857,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:05:37.490111+00,45567,0,t,12313,-422207380,1111111111110011
4762858,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:05:38.507255+00,45568,1,t,12314,-422206363,1111111111111011
4762859,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:05:48.42405+00,45567,1,t,12315,-422196446,1111111111111111
4766965,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:51:07.319914+00,11-0,0,t,3784,-1712785288,1111111111111110
4766992,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:51:25.888513+00,11-0,1,t,3785,-1712766719,1111111111111111
4767025,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:51:48.826074+00,45572,0,t,12316,-419436050,1111111101111111
4767040,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:51:54.20246+00,45571,0,t,12318,-419430674,1111111110111111
4767041,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:51:54.20246+00,45572,1,t,12318,-419430674,1111111110111111
4767043,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:51:53.171384+00,45572,0,t,12317,-419431705,1111111100111111
4767059,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:52:04.342512+00,45571,1,t,12319,-419420534,1111111111111111
4767060,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:52:04.342512+00,45572,1,t,12319,-419420534,1111111111111111
4767149,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:52:36.85053+00,45598,0,t,3787,-1712695757,1111111111101011
4767150,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:52:36.85053+00,45600,0,t,3787,-1712695757,1111111111101011
4767161,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:52:25.527178+00,45600,1,t,3786,-1712707080,1111111111111011
4767181,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:53:03.379133+00,45598,1,t,3788,-1712669228,1111111111101111
4767182,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:53:03.379133+00,45600,0,t,3788,-1712669228,1111111111101111
4767200,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:53:26.915294+00,45574,0,t,12320,-419337961,1111110111111111
4767208,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:53:31.269785+00,45573,0,t,12321,-419333607,1111110011111111
4767209,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:53:32.431007+00,45574,1,t,12322,-419332446,1111111011111111
4767210,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:53:40.954725+00,11-0,0,t,3789,-1712631653,1111111111101110
4767211,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:53:42.382903+00,45573,1,t,12323,-419322494,1111111111111111
4767216,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:53:49.986794+00,45600,1,t,3790,-1712622621,1111111111111110
4767230,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:54:16.685229+00,45570,0,t,12324,-419288192,1111111111011111
4767232,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:54:21.042599+00,45569,0,t,12325,-419283834,1111111111001111
4767233,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:54:22.267791+00,45570,1,t,12326,-419282609,1111111111101111
4767236,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:54:31.934491+00,45569,1,t,12327,-419272942,1111111111111111
4767241,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:54:38.576527+00,11-0,1,t,3791,-1712574031,1111111111111111
4767257,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:54:54.903823+00,45600,0,t,3792,-1712557704,1111111111101111
4767269,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:55:03.165795+00,45568,0,t,12328,-419241711,1111111111110111
4767270,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:55:07.528196+00,45567,0,t,12329,-419237349,1111111111110011
4767279,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:55:08.638236+00,45568,1,t,12330,-419236239,1111111111111011
4767323,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:55:18.441139+00,45567,1,t,12331,-419226436,1111111111111111
4767356,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:55:28.305317+00,45600,1,t,3793,-1712524303,1111111111111111
4767379,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:55:54.372091+00,45572,0,t,12332,-419190505,1111111101111111
4767380,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:55:54.454365+00,45572,1,t,12333,-419190423,1111111111111111
4767381,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:55:54.465229+00,45572,0,t,12334,-419190412,1111111101111111
4767382,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:55:58.760535+00,45571,0,t,12335,-419186116,1111111100111111
4767383,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:56:06.928727+00,45572,1,t,12336,-419177948,1111111110111111
4767384,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:56:11.408241+00,45571,1,t,12337,-419173469,1111111111111111
4767386,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:56:13.184171+00,45598,0,t,3794,-1712479424,1111111111111011
4767400,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:56:39.522601+00,11-0,0,t,3795,-1712453085,1111111111111010
4767437,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:56:51.145241+00,45598,1,t,3796,-1712441463,1111111111111110
4767468,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:57:16.35625+00,45570,0,t,12338,-419108521,1111111111011111
4767478,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:57:20.704619+00,45569,0,t,12339,-419104172,1111111111001111
4767480,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:57:21.794772+00,45570,1,t,12340,-419103082,1111111111101111
4767496,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:57:31.693684+00,45569,1,t,12341,-419093183,1111111111111111
4767518,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:57:38.255383+00,11-0,1,t,3797,-1712394353,1111111111111111
4767558,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:58:00.303379+00,45574,0,t,12342,-419064574,1111110111111111
4767567,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:58:04.648732+00,45574,0,t,12343,-419060229,1111110011111111
4767562,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:58:05.653825+00,45573,0,t,12344,-419059224,1111111011111111
4767563,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:58:05.653825+00,45574,1,t,12344,-419059224,1111111011111111
4767571,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:58:15.622763+00,45573,1,t,12345,-419049255,1111111111111111
4767572,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 01:58:15.622763+00,45574,1,t,12345,-419049255,1111111111111111
4770666,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 02:30:58.476727+00,45600,0,t,3798,-1710394138,1111111111101111
4770696,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 02:31:17.271193+00,45600,1,t,3799,-1710375340,1111111111111111
4770729,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 02:31:43.9937+00,45570,0,t,12346,-417040888,1111111111011111
4770730,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 02:31:48.355069+00,45569,0,t,12347,-417036527,1111111111001111
4770733,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 02:31:49.50821+00,45570,1,t,12348,-417035374,1111111111101111
4770743,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 02:31:59.083866+00,45569,1,t,12349,-417025798,1111111111111111
4775271,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 03:38:00.828804+00,45569,0,t,12350,-413064062,1111111111101111
4775272,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 03:38:05.177103+00,45570,0,t,12351,-413059714,1111111111001111
4775273,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 03:38:06.116101+00,45569,1,t,12352,-413058775,1111111111011111
4775274,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 03:38:10.473505+00,45570,1,t,12353,-413054418,1111111111111111
4775279,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 03:38:40.21183+00,45597,0,t,3800,-1706332405,1111111111111101
4775280,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 03:38:50.377919+00,45597,1,t,3801,-1706322238,1111111111111111
4809983,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 23:31:31.485936+00,11-0,0,t,3802,-1634761229,1111111111111110
4809984,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 23:31:37.209852+00,45598,0,t,3803,-1634755506,1111111111111010
4809985,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 23:31:41.776285+00,11-0,1,t,3804,-1634750939,1111111111111011
4809986,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 23:31:42.134816+00,45600,0,t,3805,-1634750581,1111111111101011
4809995,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 23:32:04.666494+00,45572,0,t,12354,-341420392,1111111101111111
4809996,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 23:32:09.004823+00,45571,0,t,12355,-341416053,1111111100111111
4809997,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 23:32:10.147951+00,45572,1,t,12356,-341414910,1111111110111111
4810000,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 23:32:20.301106+00,45571,1,t,12357,-341404757,1111111111111111
4810004,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 23:32:28.394981+00,45600,1,t,3806,-1634704321,1111111111111011
4810075,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 23:32:55.089027+00,45570,0,t,12358,-341369969,1111111111011111
4810089,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 23:32:59.430363+00,45569,0,t,12359,-341365628,1111111111001111
4810094,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 23:33:00.501506+00,45570,1,t,12360,-341364557,1111111111101111
4810127,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 23:33:10.233244+00,45569,1,t,12361,-341354825,1111111111111111
4810130,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 23:33:18.159778+00,45598,1,t,3807,-1634654556,1111111111111111
4810174,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 23:33:41.05001+00,45598,0,t,3808,-1634631666,1111111111111011
4810175,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 23:33:41.706774+00,45574,0,t,12362,-341323352,1111110111111111
4810176,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 23:33:45.922614+00,45600,0,t,3809,-1634626793,1111111111101011
4810177,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 23:33:46.056141+00,45573,0,t,12363,-341319002,1111110011111111
4810178,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 23:33:47.137167+00,45574,1,t,12364,-341317921,1111111011111111
4810189,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 23:33:57.037097+00,45573,1,t,12365,-341308021,1111111111111111
4810191,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 23:34:03.548216+00,45598,1,t,3810,-1634609167,1111111111101111
4810237,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 23:34:18.101232+00,45571,0,t,12366,-341286957,1111111110111111
4810241,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-16 23:34:22.432546+00,45572,0,t,12367,-341282626,1111111100111111
